filename stability_measured stability_predicted
1213-QH-Li3.poscar_CuInHfAu.vasp None 8.760053e-02
1214-QH-Li3.poscar_InEuDyHg.vasp None 9.080029e-02
1215-QH-Li3.poscar_InEuErHg.vasp None 9.024500e-02
1216-QH-Li3.poscar_AgCdLaAu.vasp None 9.565687e-02
1217-QH-Li3.poscar_AgInLaAu.vasp None 9.539126e-02
1218-QH-Li3.poscar_CuAgInLa.vasp None 8.234193e-02
1219-QH-Li3.poscar_LiAlAgCd.vasp None 9.106094e-02
1220-QH-Li3.poscar_LiAgCdAu.vasp None 5.459139e-02
1221-QH-Li3.poscar_LiAlCuAg.vasp None 7.477417e-02
1222-QH-Li3.poscar_LiCuAgAu.vasp None 8.494049e-02
1223-QH-Li3.poscar_LiAlCuAu.vasp None 8.739302e-02
1224-QH-Li3.poscar_LiCuAgCd.vasp None 4.904810e-02
1225-QH-Li3.poscar_LiAlCuCd.vasp None 8.772933e-02
1226-QH-Li3.poscar_LiCuCdAu.vasp None 5.972800e-02
1227-QH-Li3.poscar_LiGaAgAu.vasp None 8.372118e-02
1228-QH-Li3.poscar_LiGaAgCd.vasp None 6.861568e-02
1229-QH-Li3.poscar_LiCuGaAg.vasp None 4.962104e-02
1230-QH-Li3.poscar_LiCuGaAu.vasp None 4.965676e-02
1231-QH-Li3.poscar_LiCuGaCd.vasp None 6.232172e-02
1232-QH-Li3.poscar_LiCoCuGa.vasp None 8.428666e-02
1233-QH-Li3.poscar_LiGeAgAu.vasp None 9.784882e-02
1234-QH-Li3.poscar_LiCuGeAg.vasp None 6.966145e-02
1235-QH-Li3.poscar_LiCuGeAu.vasp None 7.484570e-02
1236-QH-Li3.poscar_LiAgCdHg.vasp None 9.664475e-02
1237-QH-Li3.poscar_LiCdAuHg.vasp None 9.353444e-02
1238-QH-Li3.poscar_LiAgInAu.vasp None 6.353253e-02
1239-QH-Li3.poscar_LiAgCdIn.vasp None 6.274388e-02
1240-QH-Li3.poscar_LiCdInAu.vasp None 9.793007e-02
1241-QH-Li3.poscar_LiCuAgIn.vasp None 4.079764e-02
1242-QH-Li3.poscar_LiCuInAu.vasp None 5.244524e-02
1243-QH-Li3.poscar_LiCuCdIn.vasp None 5.984375e-02
1244-QH-Li3.poscar_LiGaCdIn.vasp None 9.636383e-02
1245-QH-Li3.poscar_LiGeHfIr.vasp None 8.330756e-03
1246-QH-Li3.poscar_CuGaAgLu.vasp None 8.441961e-02
1247-QH-Li3.poscar_CuGaLuAu.vasp None 8.660230e-02
1248-QH-Li3.poscar_CuAgInLu.vasp None 5.809966e-02
1249-QH-Li3.poscar_CuInLuAu.vasp None 9.524110e-02
1250-QH-Li3.poscar_MgAgCdAu.vasp None 8.776151e-02
1251-QH-Li3.poscar_MgAgCdEr.vasp None 9.896314e-02
1252-QH-Li3.poscar_MgCuAgEr.vasp None 9.502407e-02
1253-QH-Li3.poscar_MgCuCdEr.vasp None 9.987908e-02
1254-QH-Li3.poscar_MgCuGaAg.vasp None 9.000119e-02
1255-QH-Li3.poscar_MgAgCdHo.vasp None 9.691840e-02
1256-QH-Li3.poscar_MgCuAgIn.vasp None 8.867751e-02
1257-QH-Li3.poscar_LiMgAgAu.vasp None 9.246477e-02
1258-QH-Li3.poscar_LiMgAgCd.vasp None 7.101785e-02
1259-QH-Li3.poscar_LiMgAlCd.vasp None 8.371541e-02
1260-QH-Li3.poscar_LiMgCdAu.vasp None 8.063225e-02
1261-QH-Li3.poscar_LiMgCuAg.vasp None 8.374401e-02
1262-QH-Li3.poscar_LiMgCuCd.vasp None 8.202659e-02
1263-QH-Li3.poscar_LiMgGaAg.vasp None 9.252153e-02
1264-QH-Li3.poscar_LiMgGaAu.vasp None 9.328285e-02
1265-QH-Li3.poscar_LiMgGaCd.vasp None 6.797407e-02
1266-QH-Li3.poscar_LiMgCuGa.vasp None 8.895352e-02
1267-QH-Li3.poscar_LiMgCdHg.vasp None 8.838226e-02
1268-QH-Li3.poscar_LiMgAgIn.vasp None 9.163292e-02
1269-QH-Li3.poscar_LiMgCdIn.vasp None 7.124458e-02
1270-QH-Li3.poscar_LiMgInHg.vasp None 9.624474e-02
1271-QH-Li3.poscar_AlCrMnFe.vasp None 5.065309e-02
1272-QH-Li3.poscar_CrMnCoGa.vasp None 9.630488e-02
1273-QH-Li3.poscar_MnCoCuGa.vasp None 9.909769e-02
1274-QH-Li3.poscar_MnFeCoGa.vasp None 6.116041e-02
1275-QH-Li3.poscar_CrMnCoGe.vasp None 6.536910e-02
1276-QH-Li3.poscar_MnFeCoGe.vasp None 3.084840e-02
1277-QH-Li3.poscar_CrMnFeGe.vasp None 6.272897e-02
1278-QH-Li3.poscar_LiMnCuGa.vasp None 9.367946e-02
1279-QH-Li3.poscar_LiNaAgCd.vasp None 9.191019e-02
1280-QH-Li3.poscar_LiNaCdIn.vasp None 9.719083e-02
1281-QH-Li3.poscar_NaMgCdIn.vasp None 9.884774e-02
1282-QH-Li3.poscar_CoCuGaNb.vasp None 8.126121e-02
1283-QH-Li3.poscar_FeCoGaNb.vasp None 7.097671e-02
1284-QH-Li3.poscar_CoCuNbIn.vasp None 9.389165e-02
1285-QH-Li3.poscar_LiGaNbIr.vasp None 8.970246e-02
1286-QH-Li3.poscar_AgNdEuAu.vasp None 9.950304e-02
1287-QH-Li3.poscar_CdNdHoHg.vasp None 9.578309e-02
1288-QH-Li3.poscar_GaNdHoHg.vasp None 9.420866e-02
1289-QH-Li3.poscar_CdInLaNd.vasp None 9.513375e-02
1290-QH-Li3.poscar_BeAlCoNi.vasp None 9.864299e-02
1291-QH-Li3.poscar_LiAlNiCu.vasp None 8.541647e-02
1292-QH-Li3.poscar_LiNiCuGa.vasp None 3.083794e-02
1293-QH-Li3.poscar_LiNiCuGe.vasp None 5.333662e-02
1294-QH-Li3.poscar_LiNiCuIn.vasp None 4.742090e-02
1295-QH-Li3.poscar_LiMgNiGa.vasp None 9.361628e-02
1296-QH-Li3.poscar_MnNiCuGa.vasp None 9.295206e-02
1297-QH-Li3.poscar_LiAlCrOs.vasp None 8.348653e-02
1298-QH-Li3.poscar_PdAgCdAu.vasp None 9.036967e-02
1299-QH-Li3.poscar_CuPdAgAu.vasp None 8.857885e-02
1300-QH-Li3.poscar_LiPdAgAu.vasp None 8.377776e-02
1301-QH-Li3.poscar_LiPdAgCd.vasp None 6.327249e-02
1302-QH-Li3.poscar_LiPdCdAu.vasp None 9.103612e-02
1303-QH-Li3.poscar_LiCuPdAg.vasp None 8.619865e-02
1304-QH-Li3.poscar_LiCuPdAu.vasp None 8.384975e-02
1305-QH-Li3.poscar_LiCuPdCd.vasp None 6.980303e-02
1306-QH-Li3.poscar_LiGaPdAg.vasp None 9.813871e-02
1307-QH-Li3.poscar_LiGaPdCd.vasp None 7.618965e-02
1308-QH-Li3.poscar_LiCuGaPd.vasp None 7.337135e-02
1309-QH-Li3.poscar_LiAlPdHf.vasp None 5.694577e-02
1310-QH-Li3.poscar_LiGaPdHf.vasp None 3.037321e-02
1311-QH-Li3.poscar_LiPdAgIn.vasp None 6.609557e-02
1312-QH-Li3.poscar_LiPdInAu.vasp None 9.155892e-02
1313-QH-Li3.poscar_LiPdCdIn.vasp None 6.351647e-02
1314-QH-Li3.poscar_LiCuPdIn.vasp None 5.908263e-02
1315-QH-Li3.poscar_LiPdInHf.vasp None 5.440493e-02
1316-QH-Li3.poscar_LiGePdLa.vasp None 9.496966e-02
1317-QH-Li3.poscar_MgCuPdCd.vasp None 9.386005e-02
1318-QH-Li3.poscar_LiMgPdAg.vasp None 9.513067e-02
1319-QH-Li3.poscar_LiMgCuPd.vasp None 8.800318e-02
1320-QH-Li3.poscar_LiMgPdIn.vasp None 9.530678e-02
1321-QH-Li3.poscar_LiNiGaPd.vasp None 9.471590e-02
1322-QH-Li3.poscar_LiCuPdPb.vasp None 9.958052e-02
1323-QH-Li3.poscar_AgPmDyAu.vasp None 9.267720e-02
1324-QH-Li3.poscar_AgPmErAu.vasp None 9.245843e-02
1325-QH-Li3.poscar_CuAgPmEr.vasp None 9.702463e-02
1326-QH-Li3.poscar_AgPmEuAu.vasp None 9.596313e-02
1327-QH-Li3.poscar_AgPmHoAu.vasp None 9.704512e-02
1328-QH-Li3.poscar_CdInLaPm.vasp None 9.497180e-02
1329-QH-Li3.poscar_AgNdPmAu.vasp None 8.851757e-02
1330-QH-Li3.poscar_AgCdNdPm.vasp None 9.668304e-02
1331-QH-Li3.poscar_CuAgNdPm.vasp None 9.416611e-02
1332-QH-Li3.poscar_GaCdNdPm.vasp None 9.396475e-02
1333-QH-Li3.poscar_CdNdPmHg.vasp None 7.475750e-02
1334-QH-Li3.poscar_GaNdPmHg.vasp None 8.549785e-02
1335-QH-Li3.poscar_CdInNdPm.vasp None 8.047888e-02
1336-QH-Li3.poscar_InNdPmHg.vasp None 6.934368e-02
1337-QH-Li3.poscar_AgPrEuAu.vasp None 9.577608e-02
1338-QH-Li3.poscar_AgPrNdAu.vasp None 9.147633e-02
1339-QH-Li3.poscar_CuAgPrNd.vasp None 9.984030e-02
1340-QH-Li3.poscar_CdPrNdHg.vasp None 7.387020e-02
1341-QH-Li3.poscar_GaPrNdHg.vasp None 9.080489e-02
1342-QH-Li3.poscar_CdInPrNd.vasp None 8.518913e-02
1343-QH-Li3.poscar_InPrNdHg.vasp None 8.682373e-02
1344-QH-Li3.poscar_AgPrPmAu.vasp None 9.336683e-02
1345-QH-Li3.poscar_CdPrPmHg.vasp None 7.943530e-02
1346-QH-Li3.poscar_GaPrPmHg.vasp None 9.148257e-02
1347-QH-Li3.poscar_CdInPrPm.vasp None 8.284690e-02
1348-QH-Li3.poscar_InPrPmHg.vasp None 8.329064e-02
1349-QH-Li3.poscar_LiAgCdPt.vasp None 9.922536e-02
1350-QH-Li3.poscar_LiCuCdPt.vasp None 9.166552e-02
1351-QH-Li3.poscar_LiAlHfPt.vasp None 6.259908e-02
1352-QH-Li3.poscar_LiGaHfPt.vasp None 4.212173e-02
1353-QH-Li3.poscar_LiAgInPt.vasp None 9.368205e-02
1354-QH-Li3.poscar_LiCdInPt.vasp None 9.591173e-02
1355-QH-Li3.poscar_LiCuInPt.vasp None 9.303355e-02
1356-QH-Li3.poscar_LiInHfPt.vasp None 6.506280e-02
1357-QH-Li3.poscar_PdDyErPt.vasp None 8.529045e-02
1358-QH-Li3.poscar_PdDyHoPt.vasp None 8.462117e-02
1359-QH-Li3.poscar_PdHoErPt.vasp None 7.965402e-02
1360-QH-Li3.poscar_NaKRbCs.vasp None 6.312653e-02
1361-QH-Li3.poscar_NaKRbHg.vasp None 9.997839e-02
1362-QH-Li3.poscar_LiGeRhHf.vasp None 9.127631e-02
1363-QH-Li3.poscar_LiRhCdIn.vasp None 9.989708e-02
1364-QH-Li3.poscar_LiCuRhIn.vasp None 9.979164e-02
1365-QH-Li3.poscar_RhPdDyEr.vasp None 8.553816e-02
1366-QH-Li3.poscar_RhPdDyHo.vasp None 8.868082e-02
1367-QH-Li3.poscar_RhPdHoEr.vasp None 8.573998e-02
1368-QH-Li3.poscar_RhDyErPt.vasp None 9.323886e-02
1369-QH-Li3.poscar_RhDyHoPt.vasp None 8.948838e-02
1370-QH-Li3.poscar_RhHoErPt.vasp None 8.892733e-02
1371-QH-Li3.poscar_RuRhDyHo.vasp None 9.078231e-02
1372-QH-Li3.poscar_LiCuAgSb.vasp None 9.262626e-02
1373-QH-Li3.poscar_MnFeCoSb.vasp None 7.860660e-02
1374-QH-Li3.poscar_ScGaAgAu.vasp None 9.637412e-02
1375-QH-Li3.poscar_ScCuGaAg.vasp None 7.763386e-02
1376-QH-Li3.poscar_ScCuGaAu.vasp None 5.916809e-02
1377-QH-Li3.poscar_ScCoCuGa.vasp None 9.627997e-02
1378-QH-Li3.poscar_ScAgInAu.vasp None 8.670932e-02
1379-QH-Li3.poscar_ScCuAgIn.vasp None 5.408143e-02
1380-QH-Li3.poscar_ScCuInAu.vasp None 6.439931e-02
1381-QH-Li3.poscar_LiScGaAg.vasp None 8.988142e-02
1382-QH-Li3.poscar_LiScGaCd.vasp None 6.892593e-02
1383-QH-Li3.poscar_LiScCuGa.vasp None 5.987101e-02
1384-QH-Li3.poscar_LiScCdIn.vasp None 7.814621e-02
1385-QH-Li3.poscar_MgScGaAg.vasp None 9.769632e-02
1386-QH-Li3.poscar_MgScGaCd.vasp None 9.273721e-02
1387-QH-Li3.poscar_MgScCuGa.vasp None 4.807724e-02
1388-QH-Li3.poscar_MgScCuIn.vasp None 6.193774e-02
1389-QH-Li3.poscar_LiMgScGa.vasp None 7.570372e-02
1390-QH-Li3.poscar_LiMgScIn.vasp None 5.189807e-02
1391-QH-Li3.poscar_ScNiCuPb.vasp None 8.033911e-02
1392-QH-Li3.poscar_LiScNiPb.vasp None 5.936222e-02
1393-QH-Li3.poscar_LiScGePd.vasp None 9.453843e-02
1394-QH-Li3.poscar_LiScCoSb.vasp None 6.591190e-02
1395-QH-Li3.poscar_LiSiCuAg.vasp None 9.876258e-02
1396-QH-Li3.poscar_SiCrMnCo.vasp None 7.361202e-02
1397-QH-Li3.poscar_SiMnFeCo.vasp None 2.587282e-02
1398-QH-Li3.poscar_SiCrMnFe.vasp None 8.734199e-02
1399-QH-Li3.poscar_LiSiMnCo.vasp None 8.119786e-02
1400-QH-Li3.poscar_LiSiMnFe.vasp None 9.480972e-02
1401-QH-Li3.poscar_LiSiMnMo.vasp None 8.584666e-02
1402-QH-Li3.poscar_LiSiFeNb.vasp None 6.413550e-02
1403-QH-Li3.poscar_LiSiScNi.vasp None 5.148497e-02
1404-QH-Li3.poscar_LiSiScPd.vasp None 4.462642e-02
1405-QH-Li3.poscar_LiSiScPt.vasp None 8.812453e-02
1406-QH-Li3.poscar_CdSmHoHg.vasp None 8.439969e-02
1407-QH-Li3.poscar_CdInLaSm.vasp None 8.974340e-02
1408-QH-Li3.poscar_CdNdSmHg.vasp None 7.037429e-02
1409-QH-Li3.poscar_GaNdSmHg.vasp None 8.365283e-02
1410-QH-Li3.poscar_CdInNdSm.vasp None 8.799617e-02
1411-QH-Li3.poscar_InNdSmHg.vasp None 6.992234e-02
1412-QH-Li3.poscar_CdPmSmHg.vasp None 7.632686e-02
1413-QH-Li3.poscar_CdInPmSm.vasp None 8.761334e-02
1414-QH-Li3.poscar_InPmSmHg.vasp None 7.604204e-02
1415-QH-Li3.poscar_CdPrSmHg.vasp None 7.639064e-02
1416-QH-Li3.poscar_GaPrSmHg.vasp None 8.573061e-02
1417-QH-Li3.poscar_CdInPrSm.vasp None 8.981157e-02
1418-QH-Li3.poscar_InPrSmHg.vasp None 7.173300e-02
1419-QH-Li3.poscar_LiAgSnAu.vasp None 9.836979e-02
1420-QH-Li3.poscar_LiCuAgSn.vasp None 5.056214e-02
1421-QH-Li3.poscar_LiCuSnAu.vasp None 8.441000e-02
1422-QH-Li3.poscar_LiCoSnLu.vasp None 8.934362e-02
1423-QH-Li3.poscar_LiMgAgSn.vasp None 8.449273e-02
1424-QH-Li3.poscar_LiMgCoSn.vasp None 9.809461e-02
1425-QH-Li3.poscar_LiMgCuSn.vasp None 6.117528e-02
1426-QH-Li3.poscar_FeCoNbSn.vasp None 8.131517e-02
1427-QH-Li3.poscar_LiFeNbSn.vasp None 8.496700e-02
1428-QH-Li3.poscar_LiPdAgSn.vasp None 8.943371e-02
1429-QH-Li3.poscar_LiCuPdSn.vasp None 9.000750e-02
1430-QH-Li3.poscar_ScFeCoSn.vasp None 8.246148e-02
1431-QH-Li3.poscar_LiScCoSn.vasp None 5.232134e-02
1432-QH-Li3.poscar_LiScCuSn.vasp None 9.320076e-02
1433-QH-Li3.poscar_ScCoNiSn.vasp None 5.197130e-02
1434-QH-Li3.poscar_ScNiCuSn.vasp None 3.222763e-02
1435-QH-Li3.poscar_LiScNiSn.vasp None -3.520913e-02
1436-QH-Li3.poscar_ScPdAgSn.vasp None 9.575552e-02
1437-QH-Li3.poscar_ScCuPdSn.vasp None 6.507917e-02
1438-QH-Li3.poscar_LiScPdSn.vasp None 4.307416e-03
1439-QH-Li3.poscar_LiScSnPt.vasp None 1.677730e-02
1440-QH-Li3.poscar_ScCoRuSn.vasp None 8.096430e-02
1441-QH-Li3.poscar_LiSiTaOs.vasp None 5.492757e-02
1442-QH-Li3.poscar_LiSiRuTa.vasp None 5.026918e-02
1443-QH-Li3.poscar_AgTbDyAu.vasp None 9.888103e-02
1444-QH-Li3.poscar_AgTbErAu.vasp None 9.718145e-02
1445-QH-Li3.poscar_CdTbHoHg.vasp None 9.579692e-02
1446-QH-Li3.poscar_CdNdTbHg.vasp None 7.835097e-02
1447-QH-Li3.poscar_CdInNdTb.vasp None 9.304042e-02
1448-QH-Li3.poscar_InNdTbHg.vasp None 7.800191e-02
1449-QH-Li3.poscar_AgPmTbAu.vasp None 9.821036e-02
1450-QH-Li3.poscar_CdPmTbHg.vasp None 8.940875e-02
1451-QH-Li3.poscar_InPmTbHg.vasp None 9.081954e-02
1452-QH-Li3.poscar_PdAgPmTb.vasp None 9.837285e-02
1453-QH-Li3.poscar_CuPdPmTb.vasp None 9.825081e-02
1454-QH-Li3.poscar_CdPrTbHg.vasp None 8.595787e-02
1455-QH-Li3.poscar_CdInPrTb.vasp None 8.702795e-02
1456-QH-Li3.poscar_InPrTbHg.vasp None 8.068610e-02
1457-QH-Li3.poscar_CdSmTbHg.vasp None 9.564324e-02
1458-QH-Li3.poscar_GaSmTbHg.vasp None 9.066741e-02
1459-QH-Li3.poscar_CdInSmTb.vasp None 9.418892e-02
1460-QH-Li3.poscar_InSmTbHg.vasp None 9.392500e-02
1461-QH-Li3.poscar_BeTiCoGa.vasp None 7.808768e-02
1462-QH-Li3.poscar_TiCuGaAu.vasp None 9.617760e-02
1463-QH-Li3.poscar_TiCoCuGa.vasp None 5.967161e-02
1464-QH-Li3.poscar_TiFeCoGa.vasp None -1.903470e-02
1465-QH-Li3.poscar_TiCrFeGa.vasp None 8.385903e-02
1466-QH-Li3.poscar_TiFeCoGe.vasp None 2.355295e-02
1467-QH-Li3.poscar_TiCuInAu.vasp None 8.868366e-02
1468-QH-Li3.poscar_TiCoCuIn.vasp None 9.639057e-02
1469-QH-Li3.poscar_TiFeCoIn.vasp None 9.568311e-02
1470-QH-Li3.poscar_LiTiCuGa.vasp None 8.339006e-02
1471-QH-Li3.poscar_TiCuGaPd.vasp None 7.502355e-02
1472-QH-Li3.poscar_TiMnFeSb.vasp None 5.941292e-02
1473-QH-Li3.poscar_ScTiCuGa.vasp None 9.182701e-02
1474-QH-Li3.poscar_SiTiFeCo.vasp None 5.558831e-02
1475-QH-Li3.poscar_LiSiTiCo.vasp None 4.286345e-02
1476-QH-Li3.poscar_LiSiTiIr.vasp None 8.904084e-03
1477-QH-Li3.poscar_SiTiMnCo.vasp None 6.867849e-03
1478-QH-Li3.poscar_SiTiMnFe.vasp None 6.651571e-02
1479-QH-Li3.poscar_SiTiFeOs.vasp None 8.266682e-02
1480-QH-Li3.poscar_LiSiTiRh.vasp None 2.713095e-02
1481-QH-Li3.poscar_SiTiFeRu.vasp None 9.291482e-02
1482-QH-Li3.poscar_TiCoCuSn.vasp None 5.437321e-02
1483-QH-Li3.poscar_TiFeCoSn.vasp None 3.339753e-02
1484-QH-Li3.poscar_LiTiCoSn.vasp None 1.489032e-02
1485-QH-Li3.poscar_LiTiSnIr.vasp None 6.803752e-02
1486-QH-Li3.poscar_TiMnCoSn.vasp None 7.430643e-02
1487-QH-Li3.poscar_TiMnFeSn.vasp None 6.721930e-02
1488-QH-Li3.poscar_TiCoNiSn.vasp None 5.735714e-02
1489-QH-Li3.poscar_TiCuPdSn.vasp None 8.555240e-02
1490-QH-Li3.poscar_TiCuRhSn.vasp None 5.678491e-02
1491-QH-Li3.poscar_LiTiRhSn.vasp None 4.713295e-02
1492-QH-Li3.poscar_DyErHgTl.vasp None 8.846514e-02
1493-QH-Li3.poscar_CaEuHgTl.vasp None 9.840255e-02
1494-QH-Li3.poscar_EuDyHgTl.vasp None 8.281701e-02
1495-QH-Li3.poscar_EuErHgTl.vasp None 9.744501e-02
1496-QH-Li3.poscar_InDyHoTl.vasp None 9.206981e-02
1497-QH-Li3.poscar_AgLaAuTl.vasp None 7.739221e-02
1498-QH-Li3.poscar_MgPdLuTl.vasp None 8.621339e-02
1499-QH-Li3.poscar_LiScCuTl.vasp None 7.382564e-02
1500-QH-Li3.poscar_NaSrBaTl.vasp None 9.365043e-02
1501-QH-Li3.poscar_AgDyTmAu.vasp None 8.625537e-02
1502-QH-Li3.poscar_CuAgDyTm.vasp None 8.647547e-02
1503-QH-Li3.poscar_CuDyTmAu.vasp None 9.902361e-02
1504-QH-Li3.poscar_AgErTmAu.vasp None 8.421210e-02
1505-QH-Li3.poscar_AgCdErTm.vasp None 8.919833e-02
1506-QH-Li3.poscar_CuAgErTm.vasp None 7.009922e-02
1507-QH-Li3.poscar_CuErTmAu.vasp None 8.385291e-02
1508-QH-Li3.poscar_AgHoTmAu.vasp None 8.498893e-02
1509-QH-Li3.poscar_CuAgHoTm.vasp None 7.389216e-02
1510-QH-Li3.poscar_CuHoTmAu.vasp None 8.935517e-02
1511-QH-Li3.poscar_CdHoTmHg.vasp None 7.611733e-02
1512-QH-Li3.poscar_CdInNdTm.vasp None 8.465303e-02
1513-QH-Li3.poscar_InNdTmHg.vasp None 9.420765e-02
1514-QH-Li3.poscar_AgPmTmAu.vasp None 9.923079e-02
1515-QH-Li3.poscar_CdInPmTm.vasp None 9.112930e-02
1516-QH-Li3.poscar_InPmTmHg.vasp None 9.484874e-02
1517-QH-Li3.poscar_CdInPrTm.vasp None 8.191097e-02
1518-QH-Li3.poscar_InPrTmHg.vasp None 9.666400e-02
1519-QH-Li3.poscar_CdSmTmHg.vasp None 9.402215e-02
1520-QH-Li3.poscar_CdInSmTm.vasp None 7.709374e-02
1521-QH-Li3.poscar_InSmTmHg.vasp None 9.165661e-02
1522-QH-Li3.poscar_CdTbTmHg.vasp None 9.449668e-02
1523-QH-Li3.poscar_CdInTbTm.vasp None 8.177340e-02
1524-QH-Li3.poscar_AgTbTmPt.vasp None 9.818936e-02
1525-QH-Li3.poscar_TbTmPtAu.vasp None 9.962284e-02
1526-QH-Li3.poscar_PdTbTmPt.vasp None 8.788916e-02
1527-QH-Li3.poscar_RhAgTbTm.vasp None 8.945192e-02
1528-QH-Li3.poscar_RhTbTmAu.vasp None 9.100289e-02
1529-QH-Li3.poscar_RhPdTbTm.vasp None 8.247412e-02
1530-QH-Li3.poscar_RhTbTmPt.vasp None 9.983207e-02
1531-QH-Li3.poscar_BeVFeGa.vasp None 9.533863e-02
1532-QH-Li3.poscar_VFeCoGa.vasp None 3.310817e-02
1533-QH-Li3.poscar_VCrCoGe.vasp None 6.687533e-02
1534-QH-Li3.poscar_VFeCoGe.vasp None -1.044064e-02
1535-QH-Li3.poscar_VCrFeGe.vasp None 4.931328e-02
1536-QH-Li3.poscar_SiVFeCo.vasp None 2.946900e-02
1537-QH-Li3.poscar_LiSiVFe.vasp None 4.339922e-02
1538-QH-Li3.poscar_BeSiVMn.vasp None 8.564716e-02
1539-QH-Li3.poscar_SiVMnCo.vasp None 6.220528e-02
1540-QH-Li3.poscar_SiVMnFe.vasp None 6.194119e-03
1541-QH-Li3.poscar_SiVFeOs.vasp None 8.800407e-02
1542-QH-Li3.poscar_LiSiVOs.vasp None 5.076279e-02
1543-QH-Li3.poscar_LiSiVRu.vasp None 6.862550e-02
1544-QH-Li3.poscar_SiVMnRu.vasp None 8.315275e-02
1545-QH-Li3.poscar_CuGaYAg.vasp None 9.057842e-02
1546-QH-Li3.poscar_YAgInAu.vasp None 8.873853e-02
1547-QH-Li3.poscar_CuYAgIn.vasp None 6.682520e-02
1548-QH-Li3.poscar_CuYInAu.vasp None 8.745252e-02
1549-QH-Li3.poscar_YCdInLa.vasp None 9.302400e-02
1550-QH-Li3.poscar_GaYInLa.vasp None 8.833433e-02
1551-QH-Li3.poscar_LiNiYPb.vasp None 9.396670e-02
1552-QH-Li3.poscar_LiNiYSn.vasp None 6.746836e-02
1553-QH-Li3.poscar_CuYPdSn.vasp None 8.110851e-02
1554-QH-Li3.poscar_LiYPdSn.vasp None 1.404280e-02
1555-QH-Li3.poscar_LiYSnPt.vasp None 4.238568e-02
1556-QH-Li3.poscar_CuYAgTl.vasp None 8.713716e-02
1557-QH-Li3.poscar_LiCuYTl.vasp None 7.554804e-02
1558-QH-Li3.poscar_CuAgDyYb.vasp None 8.624133e-02
1559-QH-Li3.poscar_AgErYbAu.vasp None 9.441167e-02
1560-QH-Li3.poscar_AgCdErYb.vasp None 9.485360e-02
1561-QH-Li3.poscar_CuAgErYb.vasp None 7.129691e-02
1562-QH-Li3.poscar_AgEuYbAu.vasp None 8.591220e-02
1563-QH-Li3.poscar_AgCdEuYb.vasp None 9.089169e-02
1564-QH-Li3.poscar_CuAgEuYb.vasp None 8.871763e-02
1565-QH-Li3.poscar_AgHoYbAu.vasp None 9.254384e-02
1566-QH-Li3.poscar_AgCdHoYb.vasp None 9.692781e-02
1567-QH-Li3.poscar_CuAgHoYb.vasp None 7.312668e-02
1568-QH-Li3.poscar_CdHoYbHg.vasp None 7.591346e-02
1569-QH-Li3.poscar_MgAgCdYb.vasp None 9.471318e-02
1570-QH-Li3.poscar_CdInNdYb.vasp None 9.196840e-02
1571-QH-Li3.poscar_InNdYbHg.vasp None 9.351188e-02
1572-QH-Li3.poscar_AgCdPmYb.vasp None 9.773574e-02
1573-QH-Li3.poscar_CuAgPmYb.vasp None 8.954407e-02
1574-QH-Li3.poscar_CdInPmYb.vasp None 9.141263e-02
1575-QH-Li3.poscar_InPmYbHg.vasp None 8.316080e-02
1576-QH-Li3.poscar_PdAgPmYb.vasp None 9.193096e-02
1577-QH-Li3.poscar_AgCdPrYb.vasp None 9.412753e-02
1578-QH-Li3.poscar_CdInPrYb.vasp None 8.508424e-02
1579-QH-Li3.poscar_InPrYbHg.vasp None 8.972138e-02
1580-QH-Li3.poscar_CdInSmYb.vasp None 9.041839e-02
1581-QH-Li3.poscar_InSmYbHg.vasp None 7.929303e-02
1582-QH-Li3.poscar_CdTbYbHg.vasp None 8.399093e-02
1583-QH-Li3.poscar_CdInTbYb.vasp None 8.873949e-02
1584-QH-Li3.poscar_PdAgTbYb.vasp None 9.428129e-02
1585-QH-Li3.poscar_AgTbYbPt.vasp None 9.745812e-02
1586-QH-Li3.poscar_PdTbYbPt.vasp None 9.657708e-02
1587-QH-Li3.poscar_RhTbYbAu.vasp None 9.418806e-02
1588-QH-Li3.poscar_RhPdTbYb.vasp None 9.770384e-02
1589-QH-Li3.poscar_AgTmYbAu.vasp None 9.255163e-02
1590-QH-Li3.poscar_AgCdTmYb.vasp None 9.373748e-02
1591-QH-Li3.poscar_CuAgTmYb.vasp None 8.308280e-02
1592-QH-Li3.poscar_CdTmYbHg.vasp None 8.160461e-02
1593-QH-Li3.poscar_CdInTmYb.vasp None 8.640653e-02
1594-QH-Li3.poscar_PdAgTmYb.vasp None 8.896221e-02
1595-QH-Li3.poscar_CuPdTmYb.vasp None 8.820256e-02
1596-QH-Li3.poscar_AgTmYbPt.vasp None 9.869480e-02
1597-QH-Li3.poscar_RhAgTmYb.vasp None 7.979628e-02
1598-QH-Li3.poscar_RhTmYbAu.vasp None 8.484429e-02
1599-QH-Li3.poscar_RhPdTmYb.vasp None 9.612585e-02
1600-QH-Li3.poscar_RhTmYbPt.vasp None 9.058244e-02
1601-QH-Li3.poscar_CdTmYbTl.vasp None 8.906649e-02
1602-QH-Li3.poscar_ZnAgCdAu.vasp None 8.380628e-02
1603-QH-Li3.poscar_CaZnCdBa.vasp None 9.977465e-02
1604-QH-Li3.poscar_CuZnAgAu.vasp None 8.604637e-02
